1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,71360DRWDTWADLE,110000450547,STELLA-JONES CORP,74 WADLEY ST,PINEVILLE,RAPIDES PARISH,LA,71360,,,31.319590,-92.424290,NAD 83.00,STELLA-JONES US HOLDING CORP,605929814,STELLA-JONES US HOLDING CORP,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1323221806425,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.163,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.827,0.000,0.000,0.000,0.000,0.000,0.000,0.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.205,0.000,0.000,0.000,46.007,56.374,0.000,57.201,0.857,0.000,0.000,0.030,0.827,0.000,0.000,0.000,0.000,0.000,171.335,45.176,217.368,11.198,PRODUCTION,0.360
2023,70057NNCRBHWY31,110018861793,ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,355 LA HWY 3142 (GATE 1),HAHNVILLE,ST. CHARLES PARISH,LA,70057,,,29.982900,-90.443700,NAD 83.00,DOW INC,117063457,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,,,,,1323221934639,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5180.000,20210.000,12534.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37924.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51109.000,0.000,0.000,0.000,0.000,0.000,0.000,51109.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,27.000,0.000,51136.000,89033.000,0.000,0.000,37924.000,51109.000,0.000,0.000,0.000,0.000,0.000,1118205.000,27.000,1207265.000,,PRODUCTION,1.000
2023,71371LCNDSJUCTI,110002468008,BASF CORP - VIDALIA WORKS,109 HWY 131,VIDALIA,CONCORDIA PARISH,LA,71373,,,31.550959,-91.447034,NAD 83.00,BASF CORP,71014385,BASF CORP,NA,,BASF SE,NO,325,Chemicals,,,,,,,325180,,,,,,1323222132755,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,0.000
2023,70734BSFCRRIVER,110070834884,BASF CORP,8404 HWY 75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.197900,-91.003500,NAD 83.00,BASF CORP,71014385,BASF CORP,BASF SE,315000554,BASF SE,NO,325,Chemicals,,,,,,,325611,325320,325194,,,,1323222291179,N-Methyl-2-pyrrolidone,NO,872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3530.000,1530.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1804000.000,0.000,1804000.000,0.000,12600.000,0.000,0.000,0.000,0.000,12600.000,0.000,1816600.000,5060.000,0.000,0.000,5060.000,0.000,0.000,0.000,1804000.000,0.000,0.000,33800.000,12600.000,1855460.000,,PRODUCTION,0.900
2023,70805XXNBT4050S,110043804185,EXXONMOBIL BATON ROUGE REFINERY (PART),4045 SCENIC HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.484917,-91.173920,NAD 83.00,EXXON MOBIL CORP,1213214,EXXON MOBIL CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323222090488,"1,2-Dibromoethane",NO,106934,106-93-4,23986,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,20.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,520.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,520.000,0.000,0.000,520.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,0.000,521.900,,PRODUCTION,1.260
2023,70765THDWCHIGHW,110001244724,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,21255 LA HWY 1 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.320903,-91.239015,NAD 83.00,DOW INC,1381581,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,325998,,,,1323221934906,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,604.000,0.000,604.000,0.000,0.000,293557.000,0.000,0.000,1.000,293558.000,0.000,294162.000,34.000,0.000,0.000,34.000,0.000,0.000,0.000,604.000,0.000,0.000,5201.000,293558.000,299397.000,,PRODUCTION,1.000
2023,7076WCRTRN1699C,110043993211,SHELL CATALYST & TECHNOLOGIES,1699 CATALYST DR.,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,,,30.494300,-91.217080,NAD 83.00,NA,,SHELL PETROLEUM INC,SHELL PLC,423792808,SHELL PLC,NO,325,Chemicals,,,,,,,325180,,,,,,1323222052298,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,4171.000,199.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4370.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5908.000,0.000,0.000,0.000,0.000,0.000,0.000,5908.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53638.000,0.000,0.000,53638.000,0.000,59546.000,10278.000,0.000,0.000,4370.000,5908.000,0.000,0.000,0.000,0.000,0.000,0.000,53638.000,63916.000,,PRODUCTION,1.000
2023,70518SCHMT5750H,110013678653,M-I LLC,5750 HWY 90E,BROUSSARD,LAFAYETTE PARISH,LA,70518,,,30.113190,-91.943240,NAD 83.00,SCHLUMBERGER HOLDINGS CORP,NA,SCHLUMBERGER HOLDINGS CORP,NA,,SCHLUMBERGER TECHNOLOGY CORPRATION,NO,325,Chemicals,,,,,,,325998,,,,,,1323221861154,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,25.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,10.000,0.000,10.000,75.000,0.000,0.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,85.000,,PRODUCTION,0.600
2023,7050WHLLBR7WPNT,110045544050,HALLIBURTON LAFAYETTE MANUFACTURING,700 W PONT DES MOUTON RD,LAFAYETTE,LAFAYETTE PARISH,LA,70507,,,30.274481,-92.036999,NAD 83.00,HALLIBURTON ENERGY SERVICES INC,964409007,HALLIBURTON ENERGY SERVICES INC,NA,,NA,NO,333,Machinery,,,,,,,333132,,,,,,1323221654965,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,11.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67067.000,0.000,0.000,0.000,67067.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67067.000,13.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,67067.000,0.000,0.000,67080.000,0.000,PRODUCTION,1.150
2023,70721CSMRPLAHWY,110000597319,COS-MAR CO,6325 LA HWY 75,CARVILLE,IBERVILLE PARISH,LA,70721,,,30.225083,-91.069424,NAD 83.00,COSMAR CO,NA,COSMAR CO,NA,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1323221996438,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,18000.000,19000.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37002.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,2301.000,0.000,0.000,0.000,0.000,2301.000,0.000,2401.000,37002.600,0.000,0.000,37002.600,0.000,0.000,69000.000,0.000,290000.000,100.000,65000.000,2301.000,463403.600,,PRODUCTION,1.030
2023,7103WSLGGS63UNI,110000545009,SLIGO GAS PLANT,630 UNION TEXAS ROAD,HAUGHTON,BOSSIER PARISH,LA,71037,,,32.512954,-93.526884,NAD 83.00,ENERGY TRANSFER PARTNERS LP,610792264,ENERGY TRANSFER LP,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,,,,,,1323221733924,Benzene,NO,71432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,164.000,310.000,0.000,0.000,0.000,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,929.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,455.000,1384.000,0.000,0.000,929.000,0.000,455.000,0.000,0.000,0.000,0.000,1583.000,0.000,2967.000,,PRODUCTION,1.640
2023,70734BSFCRRIVER,110070834884,BASF CORP,8404 HWY 75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.197900,-91.003500,NAD 83.00,BASF CORP,71014385,BASF CORP,BASF SE,315000554,BASF SE,NO,325,Chemicals,,,,,,,325611,325320,325194,,,,1323222291217,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,2100.000,0.000,2140.000,,PRODUCTION,1.100
2023,70805FRMSPGULFS,110000597444,FORMOSA PLASTICS CORP LOUISIANA,GULF STATES RD,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.503800,-91.186496,NAD 83.00,FORMOSA PLASTICS CORP USA,39944004,FORMOSA PLASTICS CORP USA,FORMOSA PLASTICS CORP,656008653,FORMOSA PLASTICS CORP,NO,325,Chemicals,,,,,,,325211,,,,,,1323222078558,Chloroform,NO,67663,67-66-3,4317,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1188.000,1624.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2812.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123332.000,0.000,0.000,0.000,0.000,123332.000,0.000,123332.000,2812.000,0.000,0.000,2812.000,0.000,0.000,0.000,0.000,0.000,0.000,634445.000,123332.000,760589.000,,PRODUCTION,0.850
2023,70775JMSRVENDOF,110000597408,HOOD CONTAINER OF LOUISIANA LLC - ST FRANCISVILLE MILL,2105 HWY 964,SAINT FRANCISVILLE,WEST FELICIANA PARISH,LA,70775,,,30.709033,-91.320677,NAD 83.00,NA,,HOOD CONTAINER CORP,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1323221708860,Formaldehyde,NO,50000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,51.000,3488.000,1534.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,5082.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5082.000,0.000,0.000,5082.000,0.000,0.000,1997.000,0.000,0.000,0.000,9123.000,0.000,16202.000,,PRODUCTION,0.950
2023,70601CRBLN900OP,110000449471,CARBOLINE GLOBAL INC.,900 OPELOUSAS ST,LAKE CHARLES,CALCASIEU PARISH,LA,70601,,,30.242060,-93.207970,NAD 83.00,RPM INTERNATIONAL INC,4155651,RPM INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1323222249904,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250.000,316.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,566.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,19.000,19267.000,239.000,19506.000,0.000,634.000,0.000,0.000,0.000,0.000,634.000,0.000,20159.000,566.000,0.000,0.000,566.000,0.000,0.000,0.000,19506.000,0.000,19.000,0.000,634.000,20725.000,,PRODUCTION,1.080
2023,70805XXNBT4050S,110043804185,EXXONMOBIL BATON ROUGE REFINERY (PART),4045 SCENIC HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.484917,-91.173920,NAD 83.00,EXXON MOBIL CORP,1213214,EXXON MOBIL CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323222090615,Cresol (mixed isomers),NO,1319773,1319-77-3,83550,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,330.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,341.000,0.000,0.000,341.000,0.000,0.000,0.000,0.000,0.000,0.000,87000.000,0.000,87341.000,,PRODUCTION,0.920
2023,70057NNCRBHWY31,110018861793,ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,355 LA HWY 3142 (GATE 1),HAHNVILLE,ST. CHARLES PARISH,LA,70057,,,29.982900,-90.443700,NAD 83.00,DOW INC,117063457,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,,,,,1323221934476,N-Hydroxyethylethylenediamine,NO,111411,111-41-1,27508,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,570.000,345.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,916.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000,29.000,0.000,29.000,916.000,0.000,0.000,916.000,0.000,0.000,0.000,0.000,0.000,0.000,346246.000,29.000,347191.000,,PRODUCTION,1.000
2023,70047TRNSM14902,110000448659,VALERO REFINING - NEW ORLEANS LLC,14902 RIVER RD,NORCO,ST. CHARLES PARISH,LA,70079,,,29.985278,-90.392778,NAD 83.00,VALERO ENERGY CORP,NA,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323222136057,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,221.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,221.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,221.000,0.000,0.000,221.000,0.000,0.000,0.000,0.000,0.000,0.000,73189.000,0.000,73410.000,,PRODUCTION,0.990
2023,70765THDWCHIGHW,110001244724,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,21255 LA HWY 1 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.320903,-91.239015,NAD 83.00,DOW INC,1381581,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,325998,,,,1323221934868,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,607.000,461.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1068.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6723.000,0.000,6723.000,0.000,0.000,857.000,0.000,0.000,0.000,857.000,0.000,7580.000,1068.000,0.000,0.000,1068.000,0.000,0.000,0.000,6723.000,0.000,0.000,170182.000,857.000,178830.000,,PRODUCTION,0.940
2023,7050WPRMRC17RID,110071349605,PREMIER CHEMICAL TECHNOLOGIES LLC,107 RIDONA ST,LAFAYETTE,LAFAYETTE PARISH,LA,70508,,,30.167501,-91.994383,NAD 83.00,NA,,NA,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221900893,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,,PRODUCTION,0.640
2023,71109TLSPR3333M,110000540317,CALUMET SHREVEPORT REFINING LLC,3333 MIDWAY ST,SHREVEPORT,CADDO PARISH,LA,71109,,,32.470833,-93.790833,NAD 83.00,CALUMET REFINING LLC,NA,CALUMET SPECIALTY PRODUCTS LP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323222234484,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,52660.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52660.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52660.500,0.000,0.000,52660.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52660.500,,PRODUCTION,0.900
2023,70776BPRDC3830H,110000597417,BCP INGREDIENTS INC,3830 HWY 30,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,,,30.249160,-91.088880,NAD 83.00,BALCHEM CORP,41992728,BALCHEM CORP,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221698412,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3932.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3957.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3957.000,0.000,0.000,3957.000,0.000,0.000,0.000,0.000,0.000,0.000,7874.000,0.000,11831.000,,PRODUCTION,0.970
2023,71429FLRNPHWY17,110070835086,BOISE CASCADE WOOD PRODUCTS FLORIEN OPERATIONS,225 STUDEMAN ST,FLORIEN,SABINE PARISH,LA,71429,,,31.456480,-93.459690,NAD 83.00,BOISE CASCADE CO,170009265,BOISE CASCADE CO,,,NA,NO,321,Wood Products,,,,,,,321212,,,,,,1323221820222,Methanol,NO,67561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,38699.980,966.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39666.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39666.520,0.000,0.000,39666.520,0.000,0.000,0.000,0.000,0.000,0.000,24997.930,0.000,64664.450,,PRODUCTION,1.000
